{} 1 1000 901 [ 0.64996138  3.29197834 11.74901342]
{} 1 1000 902 [ 5.21422508  3.84053354 17.35030072]
{} 1 1000 903 [19.91892786  5.66727623  0.21982932]
{} 2 1000 904 [16.41203858 12.548803    1.61112046]
{} 3 1000 905 [10.26426478  9.7406782   0.85991614]
{} 3 1000 906 [12.07687126  8.22625418 18.297931  ]
{} 3 1000 907 [18.05952593  7.69254603 11.55555376]
{} 3 1000 908 [18.43977979 17.28637538 16.20727551]
{} 3 1000 909 [18.48239569 17.252602    3.94001905]
{} 1 1000 910 [12.33203327 19.41479658  6.93371094]
{} 1 1000 911 [17.7575264  13.51748965 10.45906543]
{} 3 1000 912 [19.32977382  1.3499792   2.7189388 ]
{} 3 1000 913 [15.5623463   8.94524018  9.08474145]
{} 1 1000 914 [16.80166276  1.46299451  8.53316516]
{} 2 1000 915 [17.84159395 10.83092706 18.0182117 ]
{} 1 1000 916 [ 9.11634288 16.02207341  3.79299188]
{} 3 1000 917 [ 9.20168073  2.31051512 10.30974039]
{} 3 1000 918 [ 1.43376361 14.02815348 13.55067991]
{} 2 1000 919 [ 3.35796622  9.18814698 16.1682187 ]
{} 2 1000 920 [9.82871993 4.06242148 3.28331142]
{} 2 1000 921 [ 0.98701724  3.13032271 10.9643103 ]
{} 3 1000 922 [15.03235852 13.51167049  7.2944414 ]
{} 2 1000 923 [ 3.47067847 19.36644057 13.1170672 ]
{} 1 1000 924 [ 1.87248573  4.3749356  13.84653101]
{} 3 1000 925 [ 2.36297721 15.62418985 14.03849597]
{} 1 1000 926 [14.40831284 19.1855067   2.18318937]
{} 1 1000 927 [14.72087698 17.43617011 15.78662595]
{} 3 1000 928 [18.10163621  6.53041689 12.23981617]
{} 2 1000 929 [11.17516897  2.06775184 12.77393364]
{} 3 1000 930 [ 0.39765656 15.96292328 10.7878597 ]
{} 1 1000 931 [10.64822339  7.69647867 19.30278269]
{} 2 1000 932 [18.52763957  0.19592849  2.20402781]
{} 1 1000 933 [11.56413537  5.60354038 13.69633406]
{} 3 1000 934 [ 1.55737009 15.18198378 16.9718475 ]
{} 1 1000 935 [13.61578574  9.76531043 13.93406693]
{} 3 1000 936 [19.21213454 18.18780428 15.2950804 ]
{} 2 1000 937 [ 3.285588   13.89954807 11.59107987]
{} 1 1000 938 [ 6.26232437  8.94428914 12.38228928]
{} 3 1000 939 [13.20131983  8.60741505  5.27084852]
{} 3 1000 940 [18.44289983  7.80451855  2.96827092]
{} 1 1000 941 [ 9.9963359   7.15894848 12.42701855]
{} 3 1000 942 [ 8.12327061 16.28386949 19.17522639]
{} 1 1000 943 [6.89697894 3.05479819 5.3987485 ]
{} 2 1000 944 [ 8.41204912  4.24847191 15.95051361]
{} 2 1000 945 [ 2.05330151 15.72363427  2.86144564]
{} 3 1000 946 [12.4316755   0.13862792 19.51169643]
{} 2 1000 947 [15.34170692  8.50146636 15.63604274]
{} 2 1000 948 [ 8.17060601 14.34832238 10.39948374]
{} 2 1000 949 [ 8.76171649 11.19471255 17.87822256]
{} 3 1000 950 [ 5.5067796  13.35112942 13.91212696]
{} 1 1000 951 [14.26063273 12.78938907 11.61669009]
{} 1 1000 952 [ 9.07055491  8.49042645 15.66486704]
{} 2 1000 953 [3.30295793 3.2645735  4.41970313]
{} 2 1000 954 [ 8.04910717  3.73597831 11.0520232 ]
{} 3 1000 955 [10.97532602  6.37844438 11.7088902 ]
{} 3 1000 956 [ 2.22876368 10.69460002  1.93992447]
{} 1 1000 957 [13.5943828  15.63328363 12.09303537]
{} 1 1000 958 [19.75020625 14.92482789 13.18131308]
{} 1 1000 959 [14.44494913 16.23134199  4.022274  ]
{} 2 1000 960 [ 4.61586163 16.09328693  7.08206284]
{} 3 1000 961 [ 0.42944678 17.781575   16.10708326]
{} 1 1000 962 [18.17645588  5.89194393 13.80988104]
{} 3 1000 963 [14.6032075  16.34212236 10.81204202]
{} 2 1000 964 [13.72714037 18.9775101  11.84767951]
{} 2 1000 965 [ 5.58156622  4.3363734  17.78066231]
{} 2 1000 966 [ 4.24938727 16.27248223 14.502342  ]
{} 2 1000 967 [14.20839058 13.34770366 14.1555436 ]
{} 3 1000 968 [ 8.42049514 13.60471921  5.12593375]
{} 3 1000 969 [11.20864669 10.57839909  5.53137881]
{} 1 1000 970 [17.10111454  7.5649376  15.14116387]
{} 1 1000 971 [14.47899446  5.25889335  7.75330957]
{} 2 1000 972 [8.25535839 0.34596305 7.08637734]
{} 3 1000 973 [2.82416625 3.58691349 0.84243422]
{} 1 1000 974 [ 1.73476894 12.76858077  3.32426153]
{} 3 1000 975 [ 8.45205074 10.00563176 18.18407317]
{} 3 1000 976 [ 1.78121229 15.28166156 14.01237152]
{} 1 1000 977 [ 6.23129264  6.86454581 10.58705619]
{} 3 1000 978 [6.99127016 4.98716147 8.16835594]
{} 2 1000 979 [8.06559055 6.48997415 4.07833545]
{} 2 1000 980 [12.49333461 15.83730473 13.45052182]
{} 2 1000 981 [4.47995715 6.87265999 2.40961673]
{} 2 1000 982 [ 5.10923458  3.90224884 11.51013208]
{} 3 1000 983 [19.15557922  2.60826933  0.9055112 ]
{} 2 1000 984 [ 4.44856399 15.2576184   6.12073884]
{} 2 1000 985 [5.98345861 1.2708391  2.90868381]
{} 3 1000 986 [ 9.13690564 12.43751429 13.38651416]
{} 1 1000 987 [11.33553471  5.24729313 18.37928499]
{} 1 1000 988 [ 9.36180647 16.3206743  16.84302319]
{} 2 1000 989 [ 9.92863804 19.35238998 16.72347639]
{} 1 1000 990 [ 6.80835182  7.21541825 19.44861033]
{} 3 1000 991 [ 3.11381157  8.41136234 15.42459579]
{} 1 1000 992 [ 5.03120266 14.1874677   4.80796605]
{} 1 1000 993 [16.06216922  4.07739428  0.79377982]
{} 1 1000 994 [ 7.91076165  9.69012735 10.94499657]
{} 1 1000 995 [14.91266308 15.5353961  10.77871504]
{} 3 1000 996 [4.07312277 4.48208888 4.71776379]
{} 2 1000 997 [ 8.80427133 15.59732768  2.48871873]
{} 1 1000 998 [14.92988546  1.28469089 14.32384571]
{} 2 1000 999 [17.46787837  1.5697632   6.38115252]
